Year,Region and country of birth,Total Permanent Residents,Percentage,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2014,Comoros,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Congo, Democratic Republic",4347,0.43,8,0,88,7,135,86,52,3,7,30,187,0,83,771,46,139,15,181,9,65,200,127,54,28,0,87,0,42,25,29,15,0,198,366,21,87,4,31,63,16,15,13,54,662,41,15,103,96,5,30,5
2014,"Congo, Republic",552,0.05,4,0,8,0,13,25,7,0,3,11,20,0,13,51,0,7,0,6,0,8,35,13,12,10,0,3,0,7,0,3,4,0,58,35,0,26,0,0,6,0,0,0,9,101,8,3,15,15,0,4,0
2014,Cook Islands,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Costa Rica,1966,0.19,7,3,25,12,205,17,34,9,7,348,71,3,0,30,6,4,4,4,12,0,35,41,10,23,0,7,0,0,25,9,406,4,131,98,0,24,3,9,65,0,26,0,20,97,19,0,38,27,3,16,0
2014,Cote d'Ivoire,1477,0.15,4,0,12,0,55,21,18,6,8,28,103,0,0,24,19,4,5,12,4,0,162,30,15,34,0,8,0,20,9,3,74,0,359,43,3,34,0,3,85,15,9,3,14,104,4,0,72,30,0,9,0
2014,Croatia,297,0.03,0,0,9,0,52,6,0,0,0,21,7,0,0,19,0,0,0,7,0,0,6,9,9,3,0,0,0,0,0,0,8,0,43,5,0,7,0,0,9,0,0,0,6,17,0,0,12,10,0,5,0
2014,Cuba,46679,4.59,33,4,397,4,400,46,43,9,8,37719,210,0,0,124,44,36,73,964,170,0,51,44,129,17,20,140,0,260,962,4,736,132,524,207,14,41,35,176,220,3,27,13,125,2147,23,0,124,72,0,23,0
2014,Curacao,27,0.0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Cyprus,129,0.01,0,0,5,0,25,0,6,0,0,4,5,0,0,5,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,28,3,0,0,0,0,5,0,0,0,0,6,3,0,4,0,0,0,0
2014,Czech Republic,606,0.06,5,8,7,0,71,21,8,0,7,90,24,3,0,44,3,8,0,4,8,0,11,18,8,7,0,0,5,3,6,0,20,0,62,20,3,8,0,5,11,3,6,0,4,34,5,0,19,19,0,4,0
2014,Czechoslovakia (former),74,0.01,0,0,0,0,12,4,0,0,0,9,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2014,Denmark,514,0.05,0,0,6,0,136,14,6,3,4,35,7,0,0,14,7,0,4,0,0,0,8,21,3,8,3,7,0,0,4,0,12,3,59,12,0,0,0,0,9,5,0,0,5,53,6,0,16,15,0,10,0
2014,Djibouti,190,0.02,0,0,5,0,10,11,4,0,0,4,3,0,0,10,0,0,0,5,0,12,4,0,0,29,0,6,0,3,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,10,20,0,0,24,0,3,0
2014,Dominica,345,0.03,4,0,0,0,4,0,6,0,0,52,6,0,0,0,0,0,0,0,0,0,22,9,9,0,0,0,0,0,0,0,12,0,76,5,0,3,0,0,3,3,0,0,0,15,0,0,11,0,0,0,0
2014,Dominican Republic,44577,4.39,17,85,45,12,190,25,842,62,61,3110,250,3,10,79,60,11,7,17,120,8,378,3740,114,26,29,28,0,10,56,183,6837,6,21552,293,7,199,20,7,2143,964,62,0,44,435,37,0,204,32,11,56,0
2014,East Timor,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Ecuador,10960,1.08,5,0,34,8,396,32,441,16,8,1330,93,6,3,373,10,22,7,16,19,4,120,116,19,206,15,16,0,9,37,27,2043,0,4514,164,4,35,11,15,195,19,31,0,23,264,52,0,108,38,4,25,0
2014,Egypt,11477,1.13,25,0,75,15,2095,35,71,35,13,886,135,0,7,228,123,52,20,21,30,12,156,351,165,96,5,35,0,24,17,13,1890,5,1594,222,0,206,21,58,483,13,72,5,778,583,9,0,607,150,11,15,5
2014,El Salvador,19273,1.9,19,12,106,203,6064,134,59,21,289,658,352,0,8,140,104,94,74,32,34,10,1437,647,39,112,6,48,0,133,265,14,617,18,2000,407,0,60,27,52,89,62,25,36,97,2607,112,0,1736,151,8,30,8
2014,Equatorial Guinea,15,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2014,Eritrea,2002,0.2,6,0,41,0,272,73,7,0,47,23,122,0,27,32,12,21,13,16,6,0,143,37,19,53,0,18,0,11,40,0,13,0,63,63,0,67,31,19,30,13,3,23,19,231,17,0,159,179,7,18,0
2014,Estonia,220,0.02,0,0,0,0,30,5,0,0,0,38,0,0,0,13,0,0,0,0,0,0,7,5,0,3,0,0,0,0,4,0,9,0,36,0,0,5,0,4,6,0,0,0,4,10,0,0,13,5,0,0,0
2014,Ethiopia,12300,1.21,28,16,140,7,1000,550,49,6,519,142,747,0,47,212,105,83,120,83,19,23,1341,248,99,1222,8,141,9,81,377,0,62,7,230,203,21,345,50,170,203,6,30,103,206,936,55,0,1267,865,31,74,6
2014,Fiji,802,0.08,0,0,8,0,600,0,3,0,0,6,0,19,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,14,3,0,3,0,7,6,0,0,0,0,11,0,0,0,81,0,0,0
2014,Finland,350,0.03,0,0,7,0,103,7,0,0,0,40,10,0,0,6,0,0,0,0,0,0,4,7,8,15,0,0,0,0,3,0,5,0,28,7,0,0,0,0,10,0,4,0,0,22,3,0,11,15,0,6,0
2014,France,4284,0.42,7,0,63,5,1048,24,52,5,52,479,69,23,7,103,27,10,7,7,25,10,106,198,52,39,5,19,0,0,52,10,157,10,836,60,0,46,13,29,97,16,25,0,30,232,20,6,77,89,4,20,0
2014,French Polynesia,24,0.0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Gabon,167,0.02,0,0,5,0,4,0,0,0,0,3,5,0,6,5,0,0,0,0,0,0,21,3,4,0,0,0,0,4,0,0,3,0,31,7,0,4,0,0,3,0,0,0,0,35,0,0,4,3,0,0,0
2014,Gambia,1111,0.11,3,6,4,5,14,3,8,0,6,6,83,0,0,6,9,13,10,20,7,0,72,15,18,46,4,5,0,3,4,0,14,0,337,44,0,33,0,3,14,19,0,0,14,46,0,0,17,138,0,51,0
2014,Georgia,1240,0.12,0,0,0,0,135,8,17,0,0,44,16,0,0,24,3,0,0,0,0,0,33,12,7,10,0,0,0,0,3,0,157,0,592,3,0,22,0,0,65,0,6,0,4,21,4,0,17,13,0,4,0
2014,Germany,5584,0.55,63,21,85,9,1026,100,56,16,37,552,167,42,11,146,43,22,30,39,48,16,118,183,172,50,17,52,16,16,51,15,167,33,667,179,0,94,32,53,160,13,76,5,79,373,35,9,157,165,6,46,6
2014,Ghana,7115,0.7,14,5,23,9,217,136,160,44,23,103,324,5,0,231,46,27,21,46,22,10,579,403,64,120,11,44,6,11,18,11,660,8,1593,165,22,411,27,20,225,37,28,6,59,357,21,7,620,71,11,26,3
2014,Gibraltar,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Greece,1235,0.12,3,0,4,3,138,3,31,0,3,91,17,4,0,77,11,0,0,5,7,3,45,96,29,7,0,6,0,0,10,6,61,0,337,23,0,15,0,0,62,6,4,0,10,32,3,0,30,22,0,20,0
2014,Greenland,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Grenada,633,0.06,0,0,0,0,7,0,3,0,0,36,10,0,0,0,0,0,0,5,0,0,22,9,0,0,0,0,0,0,0,0,20,0,452,0,0,0,0,0,7,0,0,0,3,21,0,0,17,0,0,0,0
2014,Guam,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Guatemala,10238,1.01,75,13,115,64,3376,95,183,17,37,762,263,4,15,314,63,138,57,53,46,0,325,446,46,93,18,40,0,202,152,7,406,15,674,135,0,64,51,128,116,237,34,22,99,629,84,0,350,135,0,20,5
2014,Guinea,1375,0.14,7,0,6,0,23,10,22,6,5,6,58,0,0,14,18,13,0,7,0,0,101,38,20,26,5,0,0,0,0,3,57,0,641,27,0,53,0,0,100,3,0,0,21,26,0,0,29,10,0,7,0
2014,Guinea-Bissau,30,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Guyana,6267,0.62,6,0,5,0,53,6,117,6,13,458,136,3,0,16,3,0,0,0,3,0,147,27,7,76,0,5,0,4,7,0,483,0,4440,33,0,19,5,6,55,0,5,0,9,66,0,0,23,6,0,3,0
2014,Haiti,15274,1.5,24,3,30,5,76,33,337,133,3,7505,209,0,15,86,47,0,11,25,39,16,239,1284,31,50,0,47,7,13,14,5,1184,0,2836,77,0,57,8,14,324,45,15,6,42,115,31,3,77,25,10,24,0
2014,Holy See,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Honduras,8156,0.8,24,6,65,30,950,52,89,4,45,1627,215,0,9,105,82,32,16,36,329,0,216,161,40,54,28,50,0,43,69,12,470,11,887,293,0,47,36,22,97,19,55,7,95,1130,54,0,399,81,6,40,0
2014,Hong Kong,2278,0.22,10,0,12,0,944,0,21,3,8,64,16,30,0,49,11,3,12,5,4,4,38,59,18,13,0,11,0,0,19,4,66,0,413,20,0,25,4,22,33,3,7,0,7,103,19,0,36,142,0,7,0
2014,Hungary,996,0.1,3,0,15,0,201,19,20,0,9,218,11,7,0,19,9,0,0,8,4,0,12,21,7,6,5,7,0,0,14,0,49,3,142,26,0,20,0,3,17,0,7,3,9,32,0,0,30,17,0,6,0
2014,Iceland,86,0.01,0,0,0,0,13,0,9,0,0,10,4,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,13,0,0,3,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0
2014,India,77908,7.66,343,11,980,318,15770,545,1294,337,62,2530,2917,35,66,5127,884,302,356,327,219,80,1717,2348,1784,1272,204,657,15,206,236,214,9192,99,5098,1754,52,1936,239,554,2784,125,408,21,723,7490,157,33,2996,2297,74,684,12
2014,Indonesia,2139,0.21,5,6,28,8,749,49,8,4,7,65,92,5,7,42,21,5,8,5,16,4,49,44,21,13,7,9,6,8,19,23,64,0,183,24,0,37,18,14,109,4,8,0,10,167,8,4,36,87,7,17,3
2014,Iran,11615,1.14,40,10,179,24,5428,90,72,14,29,357,292,7,16,270,58,7,35,60,39,6,417,226,94,74,17,48,0,15,149,9,162,29,356,116,4,117,75,118,144,11,27,3,119,1195,107,0,516,363,17,45,0
2014,Iraq,19153,1.88,20,12,917,6,3758,302,111,0,8,478,286,0,119,1009,85,66,37,304,49,175,199,523,3637,218,5,209,8,214,64,82,102,18,531,235,38,360,33,195,280,25,33,8,444,2222,267,21,694,557,11,166,5
2014,Ireland,1605,0.16,0,0,26,5,291,18,34,0,7,77,32,0,0,62,12,4,0,10,8,0,19,189,16,13,0,8,4,0,7,5,62,7,386,46,0,15,6,14,41,6,5,0,16,41,9,5,21,50,0,10,0
2014,Israel,3805,0.37,5,0,26,6,937,24,22,0,5,396,65,12,4,86,16,8,12,6,13,0,85,157,33,29,0,12,0,5,84,5,241,6,911,53,0,56,9,19,65,6,18,0,24,173,10,0,39,89,0,17,0
2014,Italy,3298,0.32,10,3,23,0,598,26,43,4,24,526,32,22,6,81,20,8,7,19,12,6,86,130,61,14,3,10,4,3,40,8,137,13,694,61,5,43,9,14,118,7,20,0,21,164,22,0,69,38,0,17,0
2014,Jamaica,19026,1.87,77,11,42,11,257,59,929,76,35,5037,841,9,0,197,36,6,7,16,62,41,710,575,85,28,64,70,3,8,19,38,1146,5,6583,187,3,102,15,11,562,29,140,0,47,400,12,10,287,37,18,48,4
2014,Japan,5545,0.55,33,13,63,15,1837,41,30,8,30,146,91,500,14,133,57,10,18,38,9,7,75,151,135,36,6,31,11,8,59,11,155,11,694,75,5,117,24,59,64,7,29,3,51,161,58,5,75,242,3,21,0
2014,Jordan,5187,0.51,22,0,73,15,737,45,13,0,4,352,72,0,5,599,66,30,27,90,111,3,56,88,223,36,12,81,0,12,16,17,359,17,374,157,0,274,32,25,127,7,31,0,116,475,16,0,204,56,0,78,0
2014,Kazakhstan,1221,0.12,4,4,8,0,210,15,5,5,6,114,21,0,0,39,10,5,0,3,0,5,37,41,12,8,3,8,0,0,9,0,42,0,251,12,0,30,7,10,39,0,12,3,5,93,5,3,66,52,0,4,0
2014,Kenya,5884,0.58,70,7,106,16,382,110,23,85,14,91,238,3,15,80,70,70,99,63,15,48,222,382,85,802,13,198,0,61,24,36,245,8,142,178,28,162,39,51,171,6,27,19,116,737,27,0,112,324,4,50,4
2014,Kiribati,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Korea, North",142,0.01,3,0,6,0,44,6,0,0,0,4,0,5,0,5,0,0,0,0,0,0,8,5,6,0,0,3,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0
2014,"Korea, South",20423,2.01,446,44,171,29,6570,163,103,24,16,332,1114,219,23,747,131,45,84,53,46,8,574,399,301,108,15,113,7,26,141,20,1581,31,2015,293,3,215,81,188,531,11,76,3,169,1191,141,3,883,727,8,66,4
2014,Kosovo,758,0.07,0,5,13,0,16,8,27,0,3,37,13,0,0,39,0,3,0,10,0,0,8,19,37,4,0,0,0,0,3,3,42,0,322,6,3,0,11,0,26,0,8,0,7,36,9,0,10,6,0,10,0
2014,Kuwait,1057,0.1,13,0,19,0,145,6,10,4,0,66,25,0,0,72,6,7,8,8,19,7,22,45,48,13,0,8,0,0,5,0,51,0,78,21,0,65,5,7,35,0,6,0,17,106,13,0,42,23,0,18,0
2014,Kyrgyzstan,707,0.07,4,4,3,0,92,4,4,0,0,48,11,0,0,83,3,0,3,0,4,0,6,27,7,4,0,0,0,0,3,0,17,0,172,14,0,19,4,13,33,4,8,0,3,26,0,0,26,43,0,7,0
2014,Laos,806,0.08,0,15,5,12,166,3,8,0,0,18,7,13,0,20,0,20,14,0,6,0,6,7,8,147,0,4,0,4,7,4,0,3,5,44,0,20,6,14,10,17,5,0,13,32,10,0,15,24,0,81,0
2014,Latvia,384,0.04,3,0,5,0,52,7,0,0,0,53,10,0,0,26,3,3,0,0,0,3,9,11,4,5,0,8,0,0,0,0,22,0,73,3,0,6,0,4,16,0,0,0,0,14,0,0,3,16,0,6,0
2014,Lebanon,3245,0.32,7,0,31,0,624,7,32,0,10,168,41,0,0,103,21,5,16,11,19,0,34,236,774,37,0,11,0,6,9,23,69,3,183,34,0,107,17,17,61,22,10,0,17,293,11,0,104,35,9,10,0
2014,Lesotho,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Liberia,3874,0.38,9,0,32,0,89,24,28,52,8,27,147,0,0,44,34,72,7,26,3,5,312,179,45,506,3,37,6,9,7,13,288,3,222,169,18,62,15,16,746,156,27,19,30,214,7,0,116,14,0,21,0
2014,Libya,524,0.05,0,0,28,0,46,30,3,0,0,21,17,0,3,10,3,0,6,11,3,0,5,14,22,6,0,20,0,0,9,0,19,0,25,13,0,17,0,17,20,5,0,0,5,80,13,0,10,17,0,12,3
2014,Lithuania,747,0.07,0,0,5,0,71,14,11,0,0,73,16,3,0,239,6,0,0,0,0,3,16,26,9,5,0,3,0,0,3,0,36,0,74,7,0,10,3,0,15,0,4,0,8,13,4,0,16,22,5,17,0
2014,Luxembourg,26,0.0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Macau,105,0.01,0,0,0,0,47,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0
2014,Macedonia,960,0.09,0,15,8,0,32,3,44,0,0,60,0,0,0,164,32,7,0,3,0,0,6,17,61,8,0,11,0,0,16,7,192,0,136,0,0,47,0,0,4,0,0,0,4,24,0,4,14,0,0,25,0
2014,Madagascar,86,0.01,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,14,0,0,7,0,0,0,0,0,0,3,0,5,3,0,0,0,5,0,0,0,0,0,3,0,0,18,3,0,0,0
2014,Malawi,172,0.02,0,0,3,4,6,3,0,0,0,0,9,0,0,0,16,0,0,5,0,0,16,8,27,0,0,0,0,0,0,0,6,0,9,0,0,3,3,0,0,0,0,0,9,10,0,0,5,7,0,0,0
2014,Malaysia,2622,0.26,10,0,52,6,354,44,7,0,4,87,91,14,17,114,143,44,37,36,15,3,73,39,75,29,3,26,0,15,13,8,71,0,350,88,0,48,74,18,49,6,4,0,38,306,26,0,31,81,0,56,3
2014,Maldives,13,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Mali,604,0.06,0,0,3,0,14,5,0,0,5,6,17,0,0,13,7,0,3,0,0,0,63,7,12,5,0,0,0,0,0,0,10,0,252,16,3,17,0,0,68,5,0,0,9,21,3,0,11,12,0,3,0
2014,Malta,39,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0
2014,Marshall Islands,56,0.01,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,4,0
2014,Mauritania,320,0.03,0,0,0,0,0,9,5,0,0,0,3,0,0,0,8,0,0,19,14,0,7,5,3,0,0,4,0,0,0,0,4,0,88,0,5,81,0,0,11,0,0,0,18,3,0,0,20,0,0,0,0
2014,Mauritius,81,0.01,0,0,0,0,17,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,9,4,0,0,0
2014,Mexico,134052,13.19,481,81,7225,847,45861,2875,274,168,62,3552,2442,62,663,6598,1174,748,1375,359,377,17,408,236,1016,981,266,629,28,853,2146,58,949,1898,2217,2118,27,529,1293,1648,755,70,546,38,941,32831,1471,15,762,2768,36,1099,97
2014,"Micronesia, Federated States",5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Moldova,2341,0.23,21,20,11,0,326,35,9,10,3,354,28,3,3,265,11,5,0,3,33,3,60,106,15,62,4,12,3,0,29,0,39,7,267,56,6,37,7,55,55,3,12,3,18,56,15,20,48,169,0,13,14
2014,Monaco,8,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Mongolia,651,0.06,3,0,7,6,231,27,0,0,5,9,3,6,0,101,5,0,3,0,0,0,12,3,0,0,0,6,0,4,3,0,6,0,23,4,0,0,0,0,0,0,0,0,0,15,18,0,88,35,0,5,0
2014,Montenegro,289,0.03,0,0,0,0,6,0,4,0,0,7,0,0,0,24,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,13,0,169,3,0,0,0,0,4,0,0,0,0,6,0,0,4,0,0,0,0
2014,Montserrat,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Morocco,3605,0.35,21,0,41,0,225,62,78,15,18,396,61,0,0,150,20,15,11,38,15,0,71,433,43,34,11,23,3,6,20,10,225,5,494,119,0,113,31,12,165,12,13,0,27,175,3,3,311,38,5,21,0
2014,Mozambique,71,0.01,0,0,0,0,5,4,0,0,0,0,8,0,0,4,0,0,0,5,0,0,3,0,4,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2014,Namibia,44,0.0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0
2014,Nauru,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Nepal,12357,1.22,59,10,169,22,1119,444,114,9,36,89,285,17,38,304,55,81,93,220,69,7,706,568,174,161,7,108,0,155,42,122,143,34,1526,330,169,527,41,66,653,28,14,134,101,1779,120,107,930,254,14,91,4
2014,Netherlands,1195,0.12,0,4,24,5,234,17,10,3,0,121,38,6,4,53,7,3,4,6,3,0,16,47,31,11,0,4,0,0,6,6,37,0,120,18,4,25,6,23,29,3,11,0,10,117,5,0,35,56,0,14,0
2014,Netherlands Antilles (former),45,0.0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,New Caledonia,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,New Zealand,796,0.08,3,0,13,4,210,24,9,0,0,34,7,23,6,23,8,3,0,3,4,0,15,16,12,14,0,9,0,0,6,3,21,3,92,20,0,14,5,11,11,3,6,0,5,51,29,3,17,32,0,7,0
2014,Nicaragua,2886,0.28,7,6,9,4,582,7,14,3,11,1294,50,0,3,31,23,7,3,8,30,0,58,9,8,15,5,13,0,5,43,0,69,6,108,56,0,12,7,7,17,0,7,0,10,213,4,0,60,30,0,16,4
2014,Niger,71,0.01,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,27,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2014,Nigeria,12828,1.26,63,10,104,29,937,88,94,68,77,351,941,10,17,651,319,21,35,46,69,8,1597,397,204,288,22,150,0,14,41,18,704,13,1234,234,11,235,78,43,343,92,37,3,113,2605,21,3,235,57,18,71,3
2014,Niue,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Northern Mariana Islands,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Norway,271,0.03,0,3,0,0,63,7,0,0,3,21,5,0,0,5,0,0,0,0,0,0,6,5,3,3,0,0,0,0,4,0,8,0,27,4,0,3,0,5,7,0,3,0,0,43,3,0,10,11,0,3,0
2014,Oman,90,0.01,0,0,0,0,18,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,3,0,0,4,0,0,0,4,10,0,0,8,0,0,0,0
2014,Pakistan,18612,1.83,78,4,78,32,2313,51,314,46,14,519,411,4,3,1336,125,54,74,75,120,6,813,339,444,150,26,146,0,12,63,52,1374,24,4018,394,0,215,131,57,523,36,39,0,67,2314,53,4,1227,283,22,115,7
2014,Palau,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Panama,1095,0.11,10,7,7,9,119,6,8,6,9,255,47,0,0,8,5,0,5,4,14,0,27,22,7,3,5,6,0,4,16,0,42,0,188,30,0,10,5,0,22,0,8,0,11,86,15,0,26,15,0,3,0
2014,Papua New Guinea,18,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Paraguay,391,0.04,0,0,0,0,40,3,8,0,7,55,8,0,0,0,0,0,4,0,0,0,20,5,4,0,0,4,0,0,0,0,45,0,128,0,0,0,0,3,0,0,0,0,0,11,0,0,11,5,0,0,0
2014,Peru,10606,1.04,25,12,71,23,1522,109,331,24,47,2172,219,8,30,170,32,11,37,24,32,11,322,217,45,52,17,39,4,17,80,8,1483,19,1260,175,4,77,35,23,160,27,38,0,47,457,275,5,591,123,17,26,8
2014,Philippines,49996,4.92,143,501,783,188,18992,283,294,68,60,2214,473,3156,82,2157,363,130,179,156,244,38,1014,270,462,292,89,319,35,69,1879,65,1950,180,2554,521,103,583,190,318,477,52,304,40,423,2777,161,29,1169,1691,46,203,42
